,time,lat,lon,geoaltitude,signature
837,1645230704,29.053573608398438,-95.73338435246393,9159.24,0
838,1645230705,29.05250678628178,-95.73432473575366,9166.86,0
839,1645230706,29.051467895507812,-95.73518019456128,9174.48,0
840,1645230707,29.050225726628707,-95.73620964499082,9189.720000000001,0
841,1645230708,29.0496826171875,-95.73671194223255,9197.34,0
842,1645230709,29.048995971679688,-95.73729294996997,9204.960000000001,0
843,1645230710,29.048995971679688,-95.73729294996997,9212.58,0
844,1645230711,29.045516967773438,-95.74019798865686,9220.2,0
845,1645230712,29.044499801377118,-95.74105655445771,9235.44,0
846,1645230713,29.043335995431672,-95.74202593635113,9235.44,0
847,1645230714,29.042218741724046,-95.74299531824448,9258.300000000001,0
848,1645230715,29.042218741724046,-95.74299531824448,9258.300000000001,0
849,1645230716,29.040123891022244,-95.74477251838238,9265.920000000002,0
850,1645230717,29.03887939453125,-95.74579679048975,9265.920000000002,0
851,1645230718,29.037610070180083,-95.74687284581802,9281.160000000002,0
852,1645230719,29.036492816472457,-95.74784222771143,9296.400000000001,0
853,1645230720,29.03537556276483,-95.74881160960479,9296.400000000001,0
854,1645230721,29.034211756819385,-95.74978099149814,9296.400000000001,0
855,1645230722,29.033203125,-95.75065612792969,9319.26,0
856,1645230723,29.031829833984375,-95.75181814340442,9326.880000000001,0
857,1645230724,29.030731201171875,-95.75276888333832,9326.880000000001,0
858,1645230725,29.029696189751057,-95.75365851907168,9342.12,0
859,1645230726,29.02881169723252,-95.75441248276655,9342.12,0
860,1645230727,29.027647891287074,-95.75538186465991,9357.36,0
861,1645230728,29.026530637579448,-95.75635124655332,9364.980000000001,0
862,1645230729,29.026530637579448,-95.75635124655332,9364.980000000001,0
863,1645230730,29.024185180664062,-95.75836768517127,9380.220000000001,0
864,1645230731,29.023040771484375,-95.75931842510516,9387.840000000002,0
865,1645230732,29.021713256835938,-95.7604804405799,9403.080000000002,0
866,1645230733,29.02056884765625,-95.7614311805138,9403.080000000002,0
867,1645230734,29.01936159295551,-95.76249066521143,9418.32,0
868,1645230735,29.01936159295551,-95.76249066521143,9425.94,0
869,1645230736,29.01754605568061,-95.76405244715073,9441.18,0
870,1645230737,29.016428801972985,-95.76502182904414,9448.8,0
871,1645230738,29.01531154826536,-95.7659912109375,9456.42,0
872,1645230739,29.014427055746822,-95.76674517463238,9464.04,0
873,1645230740,29.012786865234375,-95.76813917893628,9464.04,0
874,1645230741,29.012786865234375,-95.76813917893628,9471.66,0
875,1645230742,29.01065632448358,-95.7699764476103,9471.66,0
876,1645230743,29.00977183196504,-95.77073041130518,9486.9,0
877,1645230744,29.008758544921875,-95.7716252253606,9494.52,0
878,1645230745,29.007614135742188,-95.77262878417969,9494.52,0
879,1645230746,29.00642007084216,-95.7736385569853,9502.14,0
880,1645230747,29.005416870117188,-95.77453026404748,9502.14,0
881,1645230748,29.003720041048727,-95.77595430261948,9517.38,0
882,1645230749,29.0026027873411,-95.7769236845129,9517.38,0
883,1645230750,29.001485533633474,-95.77789306640625,9525.0,0
884,1645230751,29.000518798828125,-95.77875577486475,9532.62,0
885,1645230752,28.999374389648438,-95.77970651479865,9540.24,0
886,1645230753,28.99896240234375,-95.78007624699518,9547.86,0
887,1645230754,28.997714802370233,-95.78117819393384,9547.86,0
888,1645230755,28.996178578522244,-95.78252455767466,9547.86,0
889,1645230756,28.995162963867188,-95.7833510178786,9570.720000000001,0
890,1645230757,28.99417683229608,-95.7842479032629,9563.1,0
891,1645230758,28.993478548728813,-95.78484030330884,9563.1,0
892,1645230759,28.991709563691735,-95.78634823069854,9570.72,0
893,1645230760,28.991244041313557,-95.78672521254595,9570.72,0
894,1645230761,28.989475056276483,-95.7882869944853,9593.580000000002,0
895,1645230762,28.988525390625,-95.78910827636719,9593.580000000002,0
896,1645230763,28.987519862288135,-95.79001034007354,9601.2,0
897,1645230764,28.986007690429688,-95.79127385066107,9601.2,0
898,1645230765,28.984909057617188,-95.79222459059497,9608.820000000002,0
899,1645230766,28.983810424804688,-95.79317533052881,9608.820000000002,0
900,1645230767,28.982585325079448,-95.79426484949448,9616.44,0
901,1645230768,28.982025146484375,-95.79475989708533,9616.44,0
902,1645230769,28.981002548993644,-95.7956112132353,9624.060000000001,0
903,1645230770,28.98046875,-95.79608036921576,9624.060000000001,0
904,1645230771,28.979324340820312,-95.79708392803485,9624.060000000001,0
905,1645230772,28.9775390625,-95.79861567570612,9631.68,0
906,1645230773,28.976211547851562,-95.7997776911809,9639.300000000001,0
907,1645230774,28.975067138671875,-95.80072843111475,9639.300000000001,0
908,1645230775,28.973968505859375,-95.8017319899339,9654.54,0
909,1645230776,28.972824096679688,-95.8026827298678,9654.54,0
910,1645230777,28.971725463867188,-95.8036334698017,9662.160000000002,0
911,1645230778,28.97118002681409,-95.8041202320772,9669.78,0
912,1645230779,28.97006277310646,-95.80508961397061,9669.78,0
913,1645230780,28.968247235831566,-95.80665139590991,9685.02,0
914,1645230781,28.96712998212394,-95.80762077780332,9685.02,0
915,1645230782,28.966245489605402,-95.80837474149814,9692.640000000001,0
916,1645230783,28.964996337890625,-95.80944354717548,9700.26,0
917,1645230784,28.96438340009269,-95.8099365234375,9707.880000000001,0
918,1645230785,28.963211059570312,-95.81097529484674,9715.5,0
919,1645230786,28.962148892677437,-95.81187528722427,9723.12,0
920,1645230787,28.96056611659163,-95.81322165096509,9738.36,0
921,1645230788,28.959495415121822,-95.81413717830884,9730.740000000002,0
922,1645230789,28.958221435546875,-95.81520080566406,9745.98,0
923,1645230790,28.957122802734375,-95.81615154559796,9753.6,0
924,1645230791,28.95609710176112,-95.81699146943936,9761.22,0
925,1645230792,28.95567813162076,-95.81736845128677,9761.22,0
926,1645230793,28.95339707196769,-95.81925336052393,9768.84,0
927,1645230794,28.952279818260063,-95.82022274241729,9784.08,0
928,1645230795,28.951162564552437,-95.82119212431064,9784.08,0
929,1645230796,28.950164794921875,-95.82201444185694,9784.08,0
930,1645230797,28.94892805713718,-95.8230770335478,9791.7,0
931,1645230798,28.947921752929688,-95.82391592172473,9799.32,0
932,1645230799,28.94677734375,-95.82486666165863,9799.32,0
933,1645230800,28.945762504965572,-95.82571590647979,9806.94,0
934,1645230801,28.944645251257942,-95.82668528837314,9814.56,0
935,1645230802,28.943527997550316,-95.82760081571689,9822.18,0
936,1645230803,28.94236419160487,-95.8285701976103,9822.18,0
937,1645230804,28.941375732421875,-95.82940908578723,9829.8,0
938,1645230805,28.940231323242188,-95.83035982572113,9829.8,0
939,1645230806,28.93966416181144,-95.83083208869488,9837.42,0
940,1645230807,28.937662415585272,-95.83255543428311,9837.42,0
941,1645230808,28.937196893207098,-95.83293241613052,9845.039999999999,0
942,1645230809,28.935470581054688,-95.83432124211237,9852.66,0
943,1645230810,28.93505859375,-95.8347437931941,9852.66,0
944,1645230811,28.933333057468218,-95.83616368910845,9860.28,0
945,1645230812,28.93221580376059,-95.8370792164522,9860.28,0
946,1645230813,28.930984497070312,-95.83812420184796,9867.9,0
947,1645230814,28.929611206054688,-95.8392862173227,9867.9,0
948,1645230815,28.929050251588983,-95.83977194393384,9875.52,0
949,1645230816,28.927886445643537,-95.84068747127759,9883.14,0
950,1645230817,28.92676919193591,-95.84165685317095,9883.14,0
951,1645230818,28.926303669557733,-95.84203383501841,9890.76,0
952,1645230819,28.92448813228284,-95.84354176240811,9898.38,0
953,1645230820,28.92337087857521,-95.84451114430146,9898.38,0
954,1645230821,28.922332763671875,-95.84536038912256,9906.0,0
955,1645230822,28.92062429654396,-95.84677303538604,9913.62,0
956,1645230823,28.92015877416578,-95.84715001723345,9913.62,0
957,1645230824,28.918487548828125,-95.84858234112079,9928.86,0
958,1645230825,28.917388916015625,-95.84948026216944,9936.480000000001,0
959,1645230826,28.916244506835938,-95.85043100210333,9936.480000000001,0
960,1645230827,28.915224236957098,-95.85129681755518,9944.1,0
961,1645230828,28.914060431011652,-95.85226619944854,9951.720000000001,0
962,1645230829,28.913040161132812,-95.85312476524939,9951.720000000001,0
963,1645230830,28.911895751953125,-95.85407550518329,9959.34,0
964,1645230831,28.910751342773438,-95.85502624511719,9966.960000000001,0
965,1645230832,28.90960693359375,-95.85597698505109,9974.58,0
966,1645230833,28.908462524414062,-95.85692772498498,9974.58,0
967,1645230834,28.907868983381885,-95.85743623621323,9974.58,0
968,1645230835,28.90605344610699,-95.85894416360293,9989.820000000002,0
969,1645230836,28.905587923728813,-95.8593211454504,9989.820000000002,0
970,1645230837,28.903884887695312,-95.86073068472052,9997.44,0
971,1645230838,28.902740478515625,-95.86168142465442,9997.44,0
972,1645230839,28.901596069335938,-95.86263216458832,10005.060000000001,0
973,1645230840,28.900374073093218,-95.86368336397061,10012.68,0
974,1645230841,28.89990855071504,-95.86411420036768,10012.68,0
975,1645230842,28.898208618164062,-95.86553720327521,10012.68,0
976,1645230843,28.897064208984375,-95.86648794320911,10020.300000000001,0
977,1645230844,28.895919799804688,-95.867438683143,10027.92,0
978,1645230845,28.895462036132812,-95.86780841533954,10027.92,0
979,1645230846,28.89418262546345,-95.8688534007353,10035.54,0
980,1645230847,28.892715454101562,-95.87013244628906,10035.54,0
981,1645230848,28.89202880859375,-95.87066063514123,10043.16,0
982,1645230849,28.890318789724574,-95.8721385282629,10050.78,0
983,1645230850,28.88892222259004,-95.87326947380518,10058.400000000001,0
984,1645230851,28.887908935546875,-95.87414668156549,10058.400000000001,0
985,1645230852,28.88640840174788,-95.87536980124082,10066.02,0
986,1645230853,28.885848999023438,-95.8758368858924,10066.02,0
987,1645230854,28.885162353515625,-95.87641789362982,10073.640000000001,0
988,1645230855,28.883331298828125,-95.87794964130109,10081.26,0
989,1645230856,28.882186889648438,-95.87890038123498,10096.5,0
990,1645230857,28.88104248046875,-95.87985112116888,10096.5,0
991,1645230858,28.88003074516684,-95.88070140165439,10096.5,0
992,1645230859,28.8782958984375,-95.8821751521184,10104.119999999999,0
993,1645230860,28.87728416313559,-95.88301714728863,10111.74,0
994,1645230861,28.876818640757413,-95.88339412913604,10119.36,0
995,1645230862,28.875091552734375,-95.88481609637921,10119.36,0
996,1645230863,28.873947143554688,-95.8858196551983,10126.98,0
997,1645230864,28.872954805018537,-95.88667925666363,10126.98,0
998,1645230865,28.871658325195312,-95.8877211350661,10134.6,0
999,1645230866,28.871092715505824,-95.88818718405332,10134.6,0
1000,1645230867,28.869975461798198,-95.88915656594668,10142.22,0
1001,1645230868,28.86822509765625,-95.89062617375299,10142.22,0
1002,1645230869,28.867080688476562,-95.89157691368689,10149.84,0
1003,1645230870,28.865936279296875,-95.89252765362079,10157.46,0
1004,1645230871,28.865249633789062,-95.89310866135816,10157.46,0
1005,1645230872,28.8636474609375,-95.89448195237378,10165.08,0
1006,1645230873,28.862620208222985,-95.89534983915439,10165.08,0
1007,1645230874,28.861587524414062,-95.89622497558594,10172.699999999999,0
1008,1645230875,28.860106387380824,-95.89745016659009,10180.32,0
1009,1645230876,28.859640865002646,-95.8978271484375,10180.32,0
1010,1645230877,28.85833740234375,-95.89891873873194,10187.94,0
1011,1645230878,28.85661496954449,-95.90035831227021,10187.94,0
1012,1645230879,28.856048583984375,-95.90087303748498,10195.56,0
1013,1645230880,28.854904174804688,-95.90182377741888,10195.56,0
1014,1645230881,28.853635626324152,-95.90288947610293,10203.18,0
1015,1645230882,28.852386474609375,-95.90393653282752,10203.18,0
1016,1645230883,28.85135456667108,-95.9048282398897,10210.8,0
1017,1645230884,28.849771790585272,-95.90617460363052,10218.42,0
1018,1645230885,28.84907350701801,-95.90671314912686,10218.42,0
1019,1645230886,28.847808837890625,-95.9077923114483,10226.04,0
1020,1645230887,28.846792447364937,-95.90865191291363,10226.039999999999,0
1021,1645230888,28.845748901367188,-95.90953533466046,10233.66,0
1022,1645230889,28.8446044921875,-95.91048607459436,10233.66,0
1023,1645230890,28.84334758176642,-95.91156005859375,10248.9,0
1024,1645230891,28.84185791015625,-95.91286292442908,10241.279999999999,0
1025,1645230892,28.840667724609375,-95.91381366436298,10256.52,0
1026,1645230893,28.839523315429688,-95.91476440429688,10256.52,0
1027,1645230894,28.83837890625,-95.91576796311597,10264.140000000001,0
1028,1645230895,28.837921142578125,-95.9161376953125,10264.140000000001,0
1029,1645230896,28.836644059520655,-95.91721478630518,10271.76,0
1030,1645230897,28.83506128343485,-95.91856115004595,10279.380000000001,0
1031,1645230898,28.834442138671875,-95.91904273399939,10279.380000000001,0
1032,1645230899,28.83273367154396,-95.92049991383271,10287.0,0
1033,1645230900,28.831569865598517,-95.92146929572613,10294.62,0
1034,1645230901,28.831008911132812,-95.92200059157153,10294.62,0
1035,1645230902,28.82940673828125,-95.9233210637019,10302.24,0
1036,1645230903,28.828216552734375,-95.924324622521,10302.24,0
1037,1645230904,28.827072143554688,-95.9252753624549,10302.24,0
1038,1645230905,28.82579738810911,-95.92637005974268,10309.86,0
1039,1645230906,28.824633582163663,-95.92733944163604,10317.480000000001,0
1040,1645230907,28.823516328456037,-95.92830882352939,10317.480000000001,0
1041,1645230908,28.82244873046875,-95.92918395996094,10325.1,0
1042,1645230909,28.821188716565146,-95.93024758731616,10325.1,0
1043,1645230910,28.8200249106197,-95.93121696920957,10332.720000000001,0
1044,1645230911,28.81886110467426,-95.93224020565259,10340.34,0
1045,1645230912,28.818283081054688,-95.93272282527045,10340.34,0
1046,1645230913,28.816766253972457,-95.93396355124082,10347.960000000001,0
1047,1645230914,28.815719604492188,-95.93483558067908,10347.960000000001,0
1048,1645230915,28.8145751953125,-95.93583913949817,10355.58,0
1049,1645230916,28.813888549804688,-95.9364201472356,10355.58,0
1050,1645230917,28.812057495117188,-95.93795189490686,10363.2,0
1051,1645230918,28.811459298861227,-95.9384334788603,10370.82,0
1052,1645230919,28.809722900390625,-95.93990619365985,10378.44,0
1053,1645230920,28.808578491210938,-95.94090975247894,10378.44,0
1054,1645230921,28.807269597457626,-95.94198787913604,10401.300000000001,0
1055,1645230922,28.80615234375,-95.94295726102939,10393.68,0
1056,1645230923,28.805099487304688,-95.94381479116583,10401.300000000001,0
1057,1645230924,28.804057493048198,-95.94468060661768,10401.300000000001,0
1058,1645230925,28.802893687102753,-95.94564998851104,10416.54,0
1059,1645230926,28.80126435877913,-95.94705020680146,10416.54,0
1060,1645230927,28.80126435877913,-95.94705020680146,10424.160000000002,0
1061,1645230928,28.79893674688824,-95.94898897058823,10424.160000000002,0
1062,1645230929,28.79893674688824,-95.94898897058823,10431.78,0
1063,1645230930,28.797121209613348,-95.95055075252759,10439.400000000001,0
1064,1645230931,28.795806884765625,-95.95163198617786,10439.400000000001,0
1065,1645230932,28.794891357421875,-95.95237145057092,10447.02,0
1066,1645230933,28.79362979177701,-95.95345889820771,10447.02,0
1067,1645230934,28.792465985831566,-95.95442828010113,10447.02,0
1068,1645230935,28.79106941869703,-95.95561308019302,10454.640000000001,0
1069,1645230936,28.790138373940678,-95.9564208984375,10454.640000000001,0
1070,1645230937,28.788848876953125,-95.95749488243689,10462.260000000002,0
1071,1645230938,28.787810762049787,-95.95835966222427,10462.260000000002,0
1072,1645230939,28.786181433726163,-95.9597598805147,10462.260000000002,0
1073,1645230940,28.785598754882812,-95.96024146446814,10469.880000000001,0
1074,1645230941,28.78431934421345,-95.96132166245405,10469.880000000001,0
1075,1645230942,28.78326416015625,-95.96219576322113,10477.500000000002,0
1076,1645230943,28.781845092773438,-95.96341059758112,10477.500000000002,0
1077,1645230944,28.780827926377118,-95.96428366268384,10485.12,0
1078,1645230945,28.779556274414062,-95.96536489633411,10485.12,0
1079,1645230946,28.778965836864405,-95.96584544462314,10492.740000000002,0
1080,1645230947,28.7772216796875,-95.96731919508716,10492.740000000002,0
1081,1645230948,28.77593994140625,-95.96843046300552,10500.36,0
1082,1645230949,28.774658203125,-95.96948476938098,10507.980000000001,0
1083,1645230950,28.773971557617188,-95.9701185960036,10507.980000000001,0
1084,1645230951,28.772215762380824,-95.97155402688418,10507.980000000001,0
1085,1645230952,28.77105195643538,-95.9725772633272,10515.600000000002,0
1086,1645230953,28.77035367286811,-95.97316966337314,10523.220000000001,0
1087,1645230954,28.76918986692267,-95.97413904526655,10523.220000000001,0
1088,1645230955,28.768157958984375,-95.97503075232873,10530.840000000002,0
1089,1645230956,28.76678466796875,-95.97619276780347,10538.460000000001,0
1090,1645230957,28.765594482421875,-95.97719632662256,10546.080000000002,0
1091,1645230958,28.764678955078125,-95.97798860990082,10553.7,0
1092,1645230959,28.762847900390625,-95.97957317645734,10553.7,0
1093,1645230960,28.762161254882812,-95.9801541841947,10568.94,0
1094,1645230961,28.761703491210938,-95.98057673527643,10568.94,0
1095,1645230962,28.760055541992188,-95.98195002629205,10576.560000000001,0
1096,1645230963,28.758296643273304,-95.98345588235293,10584.180000000002,0
1097,1645230964,28.75713283732786,-95.98447911879595,10591.800000000001,0
1098,1645230965,28.756015583620233,-95.98544850068936,10599.420000000002,0
1099,1645230966,28.754851777674787,-95.98641788258271,10614.660000000002,0
1100,1645230967,28.753829956054688,-95.98728473369891,10629.9,0
1101,1645230968,28.752685546875,-95.988288292518,10637.52,0
1102,1645230969,28.751686225503178,-95.98916446461396,10652.76,0
1103,1645230970,28.750442504882812,-95.990242591271,10660.380000000001,0
1104,1645230971,28.749172404661017,-95.99131864659927,10668.0,0
1105,1645230972,28.748055150953387,-95.99228802849268,10675.62,0
1106,1645230973,28.74698444948358,-95.99325741038604,10690.86,0
1107,1645230974,28.746414184570312,-95.99372863769531,10698.48,0
1108,1645230975,28.745168912208687,-95.99476533777573,10706.1,0
1109,1645230976,28.74358613612288,-95.99616555606616,10721.34,0
1110,1645230977,28.74261474609375,-95.99700340857873,10736.580000000002,0
1111,1645230978,28.742049912274894,-95.99751191980698,10751.820000000002,0
1112,1645230979,28.740371704101562,-95.99890488844653,10759.44,0
1113,1645230980,28.739501953125,-95.99969717172473,10767.060000000001,0
1114,1645230981,28.7384033203125,-96.00064791165863,10774.68,0
1115,1645230982,28.7373046875,-96.00159865159253,10789.920000000002,0
1116,1645230983,28.736160278320312,-96.00254939152643,10797.54,0
1117,1645230984,28.735206733315678,-96.00343592026655,10805.160000000002,0
1118,1645230985,28.73408947960805,-96.00440530215991,10812.78,0
1119,1645230986,28.732972225900422,-96.00532082950366,10820.400000000001,0
1120,1645230987,28.731765747070312,-96.00635235126202,10820.400000000001,0
1121,1645230988,28.730667114257812,-96.00730309119592,10828.02,0
1122,1645230989,28.729568481445312,-96.00825383112982,10835.640000000001,0
1123,1645230990,28.72869873046875,-96.00904611440802,10835.640000000001,0
1124,1645230991,28.72760009765625,-96.00999685434192,10843.26,0
1125,1645230992,28.726043701171875,-96.01131732647235,10850.880000000001,0
1126,1645230993,28.724945068359375,-96.01226806640625,10850.880000000001,0
1127,1645230994,28.72370833057468,-96.01334515739893,10858.5,0
1128,1645230995,28.723159790039062,-96.01379981407752,10858.500000000002,0
1129,1645230996,28.721603393554688,-96.01512028620795,10858.500000000002,0
1130,1645230997,28.720504760742188,-96.01607102614184,10858.500000000002,0
1131,1645230998,28.71947207693326,-96.01695341222427,10858.500000000002,0
1132,1645230999,28.71826171875,-96.01797250600958,10866.12,0
1133,1645231000,28.7171630859375,-96.01892324594348,10866.12,0
1134,1645231001,28.716018676757812,-96.01987398587738,10866.12,0
1135,1645231002,28.715049614340572,-96.02072323069854,10866.12,0
1136,1645231003,28.713821411132812,-96.02177546574518,10873.740000000002,0
1137,1645231004,28.712677001953125,-96.02272620567908,10873.740000000002,0
1138,1645231005,28.711578369140625,-96.02367694561298,10873.740000000002,0
1139,1645231006,28.710534047272244,-96.02454690372241,10873.740000000002,0
1140,1645231007,28.709335327148438,-96.02557842548077,10873.740000000002,0
1141,1645231008,28.70829953985699,-96.02648566750918,10881.36,0
1142,1645231009,28.707046508789062,-96.02747990534857,10888.98,0
1143,1645231010,28.706405639648438,-96.02806091308594,10881.36,0
1144,1645231011,28.70513398768538,-96.02912454044116,10881.36,0
1145,1645231012,28.704620361328125,-96.0295926607572,10881.36,0
1146,1645231013,28.703318450410485,-96.03068632238052,10881.36,0
1147,1645231014,28.70150291313559,-96.03219424977021,10888.980000000001,0
1148,1645231015,28.700385659427965,-96.03316363166363,10896.6,0
1149,1645231016,28.69926840572034,-96.03407915900738,10896.6,0
1150,1645231017,28.698104599774894,-96.03504854090073,10896.6,0
1151,1645231018,28.696987346067267,-96.03601792279414,10904.22,0
1152,1645231019,28.695870092359637,-96.0369873046875,10904.22,0
1153,1645231020,28.69482421875,-96.03783240685095,10904.22,0
1154,1645231021,28.693679809570312,-96.03878314678485,10904.220000000001,0
1155,1645231022,28.69242522676112,-96.03984159581802,10911.84,0
1156,1645231023,28.691307973053494,-96.04081097771143,10911.84,0
1157,1645231024,28.69014416710805,-96.04178035960479,10904.220000000001,0
1158,1645231025,28.689026913400422,-96.04269588694854,10919.460000000001,0
1159,1645231026,28.687957763671875,-96.04358966533954,10919.460000000001,0
1160,1645231027,28.68693206269862,-96.04447308708643,10919.460000000001,0
1161,1645231028,28.685349286612816,-96.04576559627759,10927.08,0
1162,1645231029,28.68465100304555,-96.04635799632354,10927.08,0
1163,1645231030,28.684066772460938,-96.04686443622296,10934.7,0
1164,1645231031,28.682235717773438,-96.04839618389423,10934.7,0
1165,1645231032,28.680973376257942,-96.04942770565259,10942.32,0
1166,1645231033,28.680404663085938,-96.04992793156549,10942.32,0
1167,1645231034,28.67926025390625,-96.05087867149939,10942.32,0
1168,1645231035,28.67742919921875,-96.05241041917066,10949.94,0
1169,1645231036,28.6764112569518,-96.05325137867646,10957.56,0
1170,1645231037,28.675140380859375,-96.05431189903845,10957.56,0
1171,1645231038,28.673995971679688,-96.05526263897235,10965.18,0
1172,1645231039,28.6728515625,-96.05621337890625,10972.8,0
1173,1645231040,28.671707153320312,-96.05716411884015,10972.8,0
1174,1645231041,28.671150854078387,-96.05766745174634,10980.42,0
1175,1645231042,28.669464111328125,-96.05906559870795,10980.42,0
1176,1645231043,28.668869794425316,-96.05955236098345,10988.04,0
1177,1645231044,28.667054257150422,-96.0611141429228,10988.04,0
1178,1645231045,28.666488647460938,-96.06154808631311,10995.66,0
1179,1645231046,28.665471481064618,-96.06246050666363,11003.28,0
1180,1645231047,28.663742065429688,-96.06387211726263,11003.28,0
1181,1645231048,28.663055419921875,-96.064453125,11010.9,0
1182,1645231049,28.661911010742188,-96.0654038649339,11010.9,0
1183,1645231050,28.660308837890625,-96.06672433706427,11018.52,0
1184,1645231051,28.65974555581303,-96.06719970703125,11026.14,0
1185,1645231052,28.658581749867583,-96.06816908892466,11026.14,0
1186,1645231053,28.65699897378178,-96.06951545266543,11033.76,0
1187,1645231054,28.655835167836333,-96.07048483455884,11041.38,0
1188,1645231055,28.654586791992188,-96.07153085561896,11056.62,0
1189,1645231056,28.653671264648438,-96.07227032001202,11049.0,0
1190,1645231057,28.652984619140625,-96.07285132774939,11064.240000000002,0
1191,1645231058,28.651382446289062,-96.07417179987982,11064.240000000002,0
1192,1645231059,28.650109242584744,-96.07527788947613,11071.86,0
1193,1645231060,28.64886474609375,-96.07628455528845,11079.480000000001,0
1194,1645231061,28.647595421742583,-96.07737821691177,11079.480000000001,0
1195,1645231062,28.64703369140625,-96.07786912184497,11087.1,0
1196,1645231063,28.64531436208951,-96.07926312614893,11094.720000000001,0
1197,1645231064,28.644744873046875,-96.07977060171271,11094.720000000001,0
1198,1645231065,28.642913818359375,-96.08130234938403,11102.34,0
1199,1645231066,28.642227172851562,-96.08183053823615,11109.960000000001,0
1200,1645231067,28.641128540039062,-96.08278127817005,11109.960000000001,0
1201,1645231068,28.63963498907574,-96.08405618106616,11117.580000000002,0
1202,1645231069,28.63963498907574,-96.08405618106616,11117.580000000002,0
1203,1645231070,28.63735392942267,-96.08594109030332,11125.2,0
1204,1645231071,28.636322021484375,-96.08679551344653,11132.820000000002,0
1205,1645231072,28.635305630958687,-96.08766443589155,11140.44,0
1206,1645231073,28.634307861328125,-96.08853853665863,11140.44,0
1207,1645231074,28.6332573324947,-96.08938778147979,11148.060000000001,0
1208,1645231075,28.632605601165253,-96.08992632697613,11148.060000000001,0
1209,1645231076,28.63092041015625,-96.09133793757513,11155.68,0
1210,1645231077,28.629672810182733,-96.09240363625918,11155.68,0
1211,1645231078,28.628555556475106,-96.09337301815259,11163.300000000001,0
1212,1645231079,28.627304077148438,-96.09440143291766,11163.300000000001,0
1213,1645231080,28.62615966796875,-96.09535217285156,11170.92,0
1214,1645231081,28.62511069087659,-96.09622730928311,11170.92,0
1215,1645231082,28.62399343716896,-96.09719669117646,11178.54,0
1216,1645231083,28.622876183461333,-96.09811221852021,11186.160000000002,0
1217,1645231084,28.621712377515887,-96.09908160041363,11186.160000000002,0
1218,1645231085,28.6204833984375,-96.10015869140625,11193.78,0
1219,1645231086,28.619338989257812,-96.10110943134015,11193.78,0
1220,1645231087,28.618194580078125,-96.10206017127405,11201.4,0
1221,1645231088,28.617095947265625,-96.10301091120795,11209.02,0
1222,1645231089,28.615951538085938,-96.10396165114184,11201.400000000001,0
1223,1645231090,28.614682989605402,-96.10500560087314,11216.64,0
1224,1645231091,28.613565735897772,-96.10597498276655,11216.640000000001,0
1225,1645231092,28.61297607421875,-96.10644413874701,11224.26,0
1226,1645231093,28.6112846762447,-96.10785989200366,11224.26,0
1227,1645231094,28.610586392677437,-96.10845229204966,11231.88,0
1228,1645231095,28.609588623046875,-96.10929635854865,11231.88,0
1229,1645231096,28.60830533302436,-96.11039105583643,11231.880000000001,0
1230,1645231097,28.607188079316735,-96.11130658318018,11239.5,0
1231,1645231098,28.60560530323093,-96.11265294692095,11239.5,0
1232,1645231099,28.604598999023438,-96.11352186936597,11247.119999999999,0
1233,1645231100,28.60345458984375,-96.11447260929987,11254.74,0
1234,1645231101,28.602206989870233,-96.11550723805146,11254.74,0
1235,1645231102,28.60162353515625,-96.11600435697113,11262.36,0
1236,1645231103,28.60039145259534,-96.11706901999082,11269.98,0
1237,1645231104,28.599151611328125,-96.11811711237982,11269.98,0
1238,1645231105,28.598007202148438,-96.11906785231372,11277.6,0
1239,1645231106,28.59686279296875,-96.12001859224756,11285.22,0
1240,1645231107,28.595643124337922,-96.12105425666363,11285.22,0
1241,1645231108,28.594479318392477,-96.12202363855698,11292.84,0
1242,1645231109,28.59336206468485,-96.12293916590073,11292.84,0
1243,1645231110,28.592244810977224,-96.12390854779414,11300.46,0
1244,1645231111,28.591232299804688,-96.12477229191705,11300.46,0
1245,1645231112,28.590545654296875,-96.12530048076923,11308.08,0
1246,1645231113,28.588714599609375,-96.12683222844049,11315.7,0
1247,1645231114,28.587729243908896,-96.12767836626841,11315.7,0
1248,1645231115,28.58679819915254,-96.1284861845129,11315.7,0
1249,1645231116,28.585680945444913,-96.12940171185664,11323.32,0
1250,1645231117,28.584563691737287,-96.13037109375,11330.94,0
1251,1645231118,28.58331298828125,-96.1313746525691,11330.94,0
1252,1645231119,28.582282632084215,-96.13225600298716,11330.94,0
1253,1645231120,28.581024169921875,-96.13327613243689,11338.56,0
1254,1645231121,28.58004812466896,-96.13414091222427,11338.56,0
1255,1645231122,28.57855224609375,-96.13538888784552,11346.18,0
1256,1645231123,28.577407836914062,-96.13633962777942,11346.18,0
1257,1645231124,28.576309204101562,-96.13729036771332,11353.800000000001,0
1258,1645231125,28.575851440429688,-96.13766009990985,11361.42,0
1259,1645231126,28.57394978151483,-96.13931094898896,11353.8,0
1260,1645231127,28.572785975569385,-96.14022647633271,11353.8,0
1261,1645231128,28.57177734375,-96.14109332744891,11353.8,0
1262,1645231129,28.570737677105402,-96.14194982192095,11353.8,0
1263,1645231130,28.569717407226562,-96.14278353177582,11361.42,0
1264,1645231131,28.569076538085938,-96.14336453951319,11361.42,0
1265,1645231132,28.567474365234375,-96.14473783052881,11369.04,0
